TERM,SCHOOL,DEPARTMENT,SUBJ,COURSE,SECTION,CRN,TITLE,TYPE,CREDITS,INSTRUCTOR NAME(S),SECT MAX,SECT ENRL,UG SECT ENRL,UP SECT ENRL,GR SECT ENRL,VS SECT ENRL,VU SECT ENRL,VG SECT ENRL,XLST GROUP,XLST MAX,XLST ENRL,TTL ENRL,TTL SEATS AVAIL,XLST WITH,XLST CRN,XLST LEAD DEPT,HAS_SYLLABUS
spring 2023,School of Social Sciences,Economics,ECON,310,1,22408,ECONOMETRICS,LL,4,"Brown, Bryan W.",40,7,7,0,0,0,0,0,G2,40,8,8,32,STAT 376 001,22575,Economics,Y
spring 2023,School of Social Sciences,Economics,ECON,343,1,21129,CORPORATE FINANCE,LEC,3,"Hartley, Peter R.",30,20,20,0,0,0,0,0,,,,20,10,,,,Y
spring 2023,School of Social Sciences,Economics,ECON,355,1,22409,FINANCIAL MARKETS,LEC,3,"El-Gamal, Mahmoud A.",48,49,47,0,0,0,2,0,,,,49,-1,,,,Y
spring 2023,School of Social Sciences,Economics,ECON,365,1,23221,WORLD ECONOMIC HISTORY,LEC,3,"Lopez Alonso, Moramay",25,22,22,0,0,0,0,0,D7,25,22,22,3,HIST 365 001,22965,History,Y
spring 2023,School of Social Sciences,Economics,ECON,422,1,22410,INTERNATIONAL ECON & FINANCE,LEC,3,"Bejan, Maria M.",35,25,25,0,0,0,0,0,,,,25,10,,,,Y
spring 2023,School of Social Sciences,Economics,ECON,445,1,22411,MANAGERIAL ECONOMICS,LEC,3,"Boylan, Richard T.",30,10,10,0,0,0,0,0,,,,10,20,,,,Y
spring 2023,School of Social Sciences,Economics,ECON,450,1,22922,ECONOMIC DEVELOPMENT,LEC,3,"Calvi, Rossella",30,13,13,0,0,0,0,0,,,,13,17,,,,Y
spring 2023,School of Social Sciences,Economics,ECON,452,1,22412,"RELIGION, ETHICS, & ECONOMICS",LEC,3,"El-Gamal, Mahmoud A.",35,19,19,0,0,0,0,0,,,,19,16,,,,Y
spring 2023,School of Social Sciences,Economics,ECON,455,1,23868,MONEY AND BANKING,LEC,3,"Bethune, Zachary",30,29,28,0,1,0,0,0,,,,29,1,,,,Y
spring 2023,School of Social Sciences,Economics,ECON,470,1,22923,MARKET DESIGN,LEC,3,"Bobkova, Nina Vladimirovna",35,28,28,0,0,0,0,0,,,,28,7,,,,Y
spring 2023,School of Social Sciences,Economics,ECON,485,1,24664,"ECON, CONSERVATION & PANDEMICS",LEC,3,"Loch-Temzelides, Ted P.",30,17,17,0,0,0,0,0,,,,17,13,,,,N
spring 2023,School of Social Sciences,Economics,ECON,496,1,22925,RESEARCH IN ECONOMIC THEORY,RES,3,"Pai, Mallesh M.",35,24,24,0,0,0,0,0,,,,24,11,,,,Y
spring 2023,School of Social Sciences,Economics,ECON,499,1,22415,HONORS PROGRAM IN ECONOMICS-II,RES,3,"Rezende Cunha, Flavio A.",15,2,2,0,0,0,0,0,,,,2,13,,,,N
spring 2023,School of Social Sciences,Linguistics,LING,200,1,23928,INTRO TO STUDY OF LANGUAGE,LEC,3,"Crouch, Caroline Q.",180,82,81,0,0,0,1,0,F0,180,108,108,72,ANTH 200 001,23929,Linguistics,Y
spring 2023,School of Social Sciences,Linguistics,LING,301,2,23930,PHONETICS,LEC,3,"Crouch, Caroline Q.",30,23,22,0,0,0,1,0,,,,23,7,,,,Y
spring 2023,School of Social Sciences,Linguistics,LING,306,1,21333,"LANGUAGE, THOUGHT, AND MIND",LEC,3,"Kemmer, Suzanne E.",19,9,9,0,0,0,0,0,,,,9,10,,,,Y
spring 2023,School of Social Sciences,Linguistics,LING,309,1,22644,PSYCHOLOGY OF LANGUAGE,LEC,3,"Roxburgh, Zoe",40,4,4,0,0,0,0,0,D6,40,31,31,9,PSYC 309 001,22489,Psychological Sciences,Y
spring 2023,School of Social Sciences,Linguistics,LING,321,1,23931,LANGUAGE AND LAW,LEC,3,"Niedzielski, Nancy A.",19,5,5,0,0,0,0,0,,,,5,14,,,,Y
spring 2023,School of Social Sciences,Linguistics,LING,322,1,22595,LANGUAGE AND ETHNICITY,LEC,3,"McCleary, Bryce E.",30,18,18,0,0,0,0,0,,,,18,12,,,,Y
spring 2023,School of Social Sciences,Linguistics,LING,325,1,20730,LANGUAGE ACQUISITION,LEC,3,"Archila, Maria Del P.",42,7,6,0,0,0,1,0,F2,42,31,31,11,PSYC 325 001,20647,Psychological Sciences,Y
spring 2023,School of Social Sciences,Linguistics,LING,400,2,22978,LINGUISTIC ANALYSIS II,LEC,3,"McCleary, Bryce E.",19,13,13,0,0,0,0,0,,,,13,6,,,,Y
spring 2023,School of Social Sciences,Linguistics,LING,409,1,23932,LANGUAGE DOCUMENTATION,LEC,3,"Crouch, Caroline Q.",19,10,9,0,0,0,1,0,,,,10,9,,,,Y
spring 2023,School of Social Sciences,Linguistics,LING,499,5,23933,RESEARCH SEMINAR,SEM,3,"Kemmer, Suzanne E.",19,14,13,0,0,0,1,0,,,,14,5,,,,Y
spring 2023,School of Social Sciences,Economics,MEOS,404,1,23157,MANAGEMENT COMMUNICATIONS,LEC,3,"Pereira Diaz, Gloria M.",19,6,6,0,0,0,0,0,,,,6,13,,,,Y
spring 2023,School of Social Sciences,Political Science,POLI,102,1,22484,POLI SCI STATISTICS LAB,LAB,0,"Etchevarren Acquarone, Iris",25,20,20,0,0,0,0,0,,,,20,5,,,,Y
spring 2023,School of Social Sciences,Political Science,POLI,102,2,22485,POLI SCI STATISTICS LAB,LAB,0,"Etchevarren Acquarone, Iris",25,12,12,0,0,0,0,0,,,,12,13,,,,Y
spring 2023,School of Social Sciences,Political Science,POLI,210,1,20103,INTRO TO AMERICAN POLITICS,LEC,3,"Alford, John R.",100,103,103,0,0,0,0,0,,,,103,-3,,,,Y
spring 2023,School of Social Sciences,Political Science,POLI,211,2,24117,INTRO TO INTERNAT'L RELATIONS,LEC,3,"Stoll, Richard J.",25,17,17,0,0,0,0,0,XY,50,31,31,19,POLI 211 003,24118,Political Science,Y
spring 2023,School of Social Sciences,Political Science,POLI,211,3,24118,INTRO TO INTERNAT'L RELATIONS,LEC,3,"Stoll, Richard J.",25,14,14,0,0,0,0,0,XY,50,31,31,19,POLI 211 002,24117,Political Science,Y
spring 2023,School of Social Sciences,Political Science,POLI,238,1,24178,WAR IN UKRAINE,LEC,1 TO 4,"Morgan, T C.",49,39,38,0,0,0,1,0,,,,39,10,,,,Y
spring 2023,School of Social Sciences,Political Science,POLI,310,1,21575,THE BIOLOGY OF POLITICS,LEC,3,"Alford, John R.",50,43,43,0,0,0,0,0,,,,43,7,,,,Y
spring 2023,School of Social Sciences,Political Science,POLI,319,1,24201,WORLD LEGAL SYSTEMS,LEC,3,"Cozza, Joseph",30,30,30,0,0,0,0,0,,,,30,0,,,,Y
spring 2023,School of Social Sciences,Political Science,POLI,328,1,23963,LATINO POLITICS IN THE US,LEC,3,"Quezada Llanes, Oscar E.",30,28,28,0,0,0,0,0,,,,28,2,,,,Y
spring 2023,School of Social Sciences,Political Science,POLI,337,1,23964,PUBLIC POLICY,LEC,3,"Stein, Robert M.",30,28,28,0,0,0,0,0,,,,28,2,,,,Y
spring 2023,School of Social Sciences,Political Science,POLI,338,1,22546,POLICY ANALYSIS,LEC,3,"Perry, Steven G.",30,21,21,0,0,0,0,0,E2,30,22,22,8,SOSC 301 001,22645,Political Science,Y
spring 2023,School of Social Sciences,Political Science,POLI,354,1,23965,LATIN AMERICAN POLITICS,LEC,3,"Elia, Emily T.",30,26,26,0,0,0,0,0,,,,26,4,,,,Y
